family,instance_id,node_id,candidate,domain_size,domain_ratio,degree,degree_ratio,weighted_degree,activity,dom_wdeg,progress,neighbor_domain_min,neighbor_domain_mean,neighbor_domain_max,label
latin,latin-10,latin-10:2,x3_2,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.027777777777777776,1.0,2.5,4.0,0
latin,latin-10,latin-10:2,x3_3,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.027777777777777776,3.0,3.8,5.0,0
latin,latin-10,latin-10:2,x3_4,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.027777777777777776,1.0,3.2,5.0,0
latin,latin-10,latin-10:2,x3_5,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.027777777777777776,1.0,2.8,4.0,0
latin,latin-10,latin-10:2,x4_0,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.027777777777777776,1.0,2.8,5.0,0
latin,latin-10,latin-10:2,x4_1,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.027777777777777776,1.0,2.888888888888889,5.0,0
latin,latin-10,latin-10:2,x4_2,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.027777777777777776,1.0,2.4,4.0,0
latin,latin-10,latin-10:2,x4_3,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.027777777777777776,1.0,2.9,5.0,0
latin,latin-10,latin-10:2,x4_4,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.027777777777777776,1.0,3.3,5.0,0
latin,latin-10,latin-10:2,x4_5,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.027777777777777776,1.0,2.5,4.0,0
latin,latin-10,latin-10:2,x5_0,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.027777777777777776,1.0,3.0,5.0,0
latin,latin-10,latin-10:2,x5_1,2.0,0.3333333333333333,9.0,0.2571428571428571,9.0,0.0,0.2222222222222222,0.027777777777777776,1.0,2.6666666666666665,5.0,0
latin,latin-10,latin-10:2,x5_2,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.027777777777777776,1.0,2.0,3.0,0
latin,latin-10,latin-10:2,x5_3,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.027777777777777776,1.0,2.5,5.0,0
latin,latin-10,latin-10:2,x5_4,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.027777777777777776,1.0,2.5,5.0,0
latin,latin-10,latin-10:2,x5_5,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.027777777777777776,1.0,2.5,4.0,0
latin,latin-10,latin-10:3,x0_0,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.05555555555555555,1.0,3.3333333333333335,5.0,0
latin,latin-10,latin-10:3,x0_2,2.0,0.3333333333333333,8.0,0.22857142857142856,8.0,0.0,0.25,0.05555555555555555,1.0,2.875,4.0,0
latin,latin-10,latin-10:3,x0_3,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.05555555555555555,1.0,3.2222222222222223,5.0,0
latin,latin-10,latin-10:3,x0_4,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.05555555555555555,1.0,3.2222222222222223,5.0,0
latin,latin-10,latin-10:3,x0_5,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.05555555555555555,1.0,3.0,4.0,0
latin,latin-10,latin-10:3,x1_0,5.0,0.8333333333333334,10.0,0.2857142857142857,10.0,0.0,0.5,0.05555555555555555,1.0,3.8,5.0,0
latin,latin-10,latin-10:3,x1_1,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.05555555555555555,2.0,3.7777777777777777,5.0,0
latin,latin-10,latin-10:3,x1_2,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.05555555555555555,1.0,3.4444444444444446,5.0,0
latin,latin-10,latin-10:3,x1_3,5.0,0.8333333333333334,10.0,0.2857142857142857,10.0,0.0,0.5,0.05555555555555555,1.0,3.7,5.0,0
latin,latin-10,latin-10:3,x1_4,5.0,0.8333333333333334,10.0,0.2857142857142857,10.0,0.0,0.5,0.05555555555555555,1.0,3.7,5.0,0
latin,latin-10,latin-10:3,x1_5,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.05555555555555555,1.0,3.5,5.0,0
latin,latin-10,latin-10:3,x2_0,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.05555555555555555,1.0,3.2222222222222223,5.0,0
latin,latin-10,latin-10:3,x2_1,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.05555555555555555,1.0,3.125,5.0,0
latin,latin-10,latin-10:3,x2_3,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.05555555555555555,1.0,2.888888888888889,5.0,0
latin,latin-10,latin-10:3,x2_4,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.05555555555555555,1.0,3.111111111111111,5.0,0
latin,latin-10,latin-10:3,x2_5,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.05555555555555555,1.0,3.111111111111111,4.0,0
latin,latin-10,latin-10:3,x3_0,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.05555555555555555,1.0,3.3,5.0,0
latin,latin-10,latin-10:3,x3_1,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.05555555555555555,1.0,3.2222222222222223,5.0,0
latin,latin-10,latin-10:3,x3_2,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.05555555555555555,1.0,2.6666666666666665,4.0,0
latin,latin-10,latin-10:3,x3_3,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.05555555555555555,3.0,3.8,5.0,1
latin,latin-10,latin-10:3,x3_4,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.05555555555555555,1.0,3.2,5.0,0
latin,latin-10,latin-10:3,x3_5,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.05555555555555555,1.0,2.8,4.0,0
latin,latin-10,latin-10:3,x4_0,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.05555555555555555,1.0,2.8,5.0,0
latin,latin-10,latin-10:3,x4_1,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.05555555555555555,1.0,2.888888888888889,5.0,0
latin,latin-10,latin-10:3,x4_2,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.05555555555555555,1.0,2.5555555555555554,4.0,0
latin,latin-10,latin-10:3,x4_3,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.05555555555555555,1.0,2.9,5.0,0
latin,latin-10,latin-10:3,x4_4,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.05555555555555555,1.0,3.3,5.0,0
latin,latin-10,latin-10:3,x4_5,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.05555555555555555,1.0,2.5,4.0,0
latin,latin-10,latin-10:3,x5_0,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.05555555555555555,1.0,3.0,5.0,0
latin,latin-10,latin-10:3,x5_1,2.0,0.3333333333333333,9.0,0.2571428571428571,9.0,0.0,0.2222222222222222,0.05555555555555555,1.0,2.6666666666666665,5.0,0
latin,latin-10,latin-10:3,x5_2,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.05555555555555555,1.0,2.111111111111111,3.0,0
latin,latin-10,latin-10:3,x5_3,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.05555555555555555,1.0,2.5,5.0,0
latin,latin-10,latin-10:3,x5_4,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.05555555555555555,1.0,2.5,5.0,0
latin,latin-10,latin-10:3,x5_5,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.05555555555555555,1.0,2.5,4.0,0
latin,latin-10,latin-10:4,x0_0,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.08333333333333333,1.0,3.3333333333333335,5.0,0
latin,latin-10,latin-10:4,x0_2,2.0,0.3333333333333333,8.0,0.22857142857142856,8.0,0.0,0.25,0.08333333333333333,1.0,2.875,4.0,0
latin,latin-10,latin-10:4,x0_3,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.08333333333333333,2.0,3.5,5.0,0
latin,latin-10,latin-10:4,x0_4,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.08333333333333333,1.0,3.2222222222222223,5.0,0
latin,latin-10,latin-10:4,x0_5,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.08333333333333333,1.0,3.0,4.0,0
latin,latin-10,latin-10:4,x1_0,5.0,0.8333333333333334,10.0,0.2857142857142857,10.0,0.0,0.5,0.08333333333333333,1.0,3.8,5.0,0
latin,latin-10,latin-10:4,x1_1,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.08333333333333333,2.0,3.7777777777777777,5.0,0
latin,latin-10,latin-10:4,x1_2,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.08333333333333333,1.0,3.4444444444444446,5.0,0
latin,latin-10,latin-10:4,x1_3,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.08333333333333333,3.0,4.0,5.0,0
latin,latin-10,latin-10:4,x1_4,5.0,0.8333333333333334,10.0,0.2857142857142857,10.0,0.0,0.5,0.08333333333333333,1.0,3.7,5.0,0
latin,latin-10,latin-10:4,x1_5,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.08333333333333333,1.0,3.5,5.0,0
latin,latin-10,latin-10:4,x2_0,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.08333333333333333,1.0,3.2222222222222223,5.0,0
latin,latin-10,latin-10:4,x2_1,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.08333333333333333,1.0,3.125,5.0,0
latin,latin-10,latin-10:4,x2_3,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.08333333333333333,1.0,3.125,5.0,0
latin,latin-10,latin-10:4,x2_4,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.08333333333333333,1.0,3.111111111111111,5.0,0
latin,latin-10,latin-10:4,x2_5,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.08333333333333333,1.0,3.111111111111111,4.0,0
latin,latin-10,latin-10:4,x3_0,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.08333333333333333,1.0,3.5555555555555554,5.0,0
latin,latin-10,latin-10:4,x3_1,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.08333333333333333,2.0,3.5,5.0,0
latin,latin-10,latin-10:4,x3_2,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.08333333333333333,1.0,2.875,4.0,0
latin,latin-10,latin-10:4,x3_4,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.08333333333333333,1.0,3.4444444444444446,5.0,0
latin,latin-10,latin-10:4,x3_5,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.08333333333333333,1.0,3.0,4.0,0
latin,latin-10,latin-10:4,x4_0,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.08333333333333333,1.0,2.8,5.0,0
latin,latin-10,latin-10:4,x4_1,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.08333333333333333,1.0,2.888888888888889,5.0,0
latin,latin-10,latin-10:4,x4_2,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.08333333333333333,1.0,2.5555555555555554,4.0,0
latin,latin-10,latin-10:4,x4_3,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.08333333333333333,1.0,3.111111111111111,5.0,0
latin,latin-10,latin-10:4,x4_4,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.08333333333333333,1.0,3.3,5.0,1
latin,latin-10,latin-10:4,x4_5,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.08333333333333333,1.0,2.5,4.0,0
latin,latin-10,latin-10:4,x5_0,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.08333333333333333,1.0,3.0,5.0,0
latin,latin-10,latin-10:4,x5_1,2.0,0.3333333333333333,9.0,0.2571428571428571,9.0,0.0,0.2222222222222222,0.08333333333333333,1.0,2.6666666666666665,5.0,0
latin,latin-10,latin-10:4,x5_2,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.08333333333333333,1.0,2.111111111111111,3.0,0
latin,latin-10,latin-10:4,x5_3,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.08333333333333333,1.0,2.6666666666666665,5.0,0
latin,latin-10,latin-10:4,x5_4,3.0,0.5,10.0,0.2857142857142857,10.0,0.0,0.3,0.08333333333333333,1.0,2.5,5.0,0
latin,latin-10,latin-10:4,x5_5,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.08333333333333333,1.0,2.5,4.0,0
latin,latin-10,latin-10:5,x0_0,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.1111111111111111,1.0,3.3333333333333335,5.0,0
latin,latin-10,latin-10:5,x0_2,2.0,0.3333333333333333,8.0,0.22857142857142856,8.0,0.0,0.25,0.1111111111111111,1.0,2.875,4.0,0
latin,latin-10,latin-10:5,x0_3,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1111111111111111,2.0,3.5,5.0,0
latin,latin-10,latin-10:5,x0_4,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1111111111111111,2.0,3.5,5.0,0
latin,latin-10,latin-10:5,x0_5,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1111111111111111,1.0,3.0,4.0,0
latin,latin-10,latin-10:5,x1_0,5.0,0.8333333333333334,10.0,0.2857142857142857,10.0,0.0,0.5,0.1111111111111111,1.0,3.8,5.0,0
latin,latin-10,latin-10:5,x1_1,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.1111111111111111,2.0,3.7777777777777777,5.0,0
latin,latin-10,latin-10:5,x1_2,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1111111111111111,1.0,3.4444444444444446,5.0,0
latin,latin-10,latin-10:5,x1_3,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.1111111111111111,3.0,4.0,5.0,0
latin,latin-10,latin-10:5,x1_4,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.1111111111111111,3.0,4.0,5.0,0
latin,latin-10,latin-10:5,x1_5,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.1111111111111111,1.0,3.5,5.0,0
latin,latin-10,latin-10:5,x2_0,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1111111111111111,1.0,3.2222222222222223,5.0,0
latin,latin-10,latin-10:5,x2_1,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1111111111111111,1.0,3.125,5.0,0
latin,latin-10,latin-10:5,x2_3,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1111111111111111,1.0,3.125,5.0,0
latin,latin-10,latin-10:5,x2_4,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1111111111111111,1.0,3.375,5.0,0
latin,latin-10,latin-10:5,x2_5,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.1111111111111111,1.0,3.111111111111111,4.0,0
latin,latin-10,latin-10:5,x3_0,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.1111111111111111,1.0,3.5555555555555554,5.0,0
latin,latin-10,latin-10:5,x3_1,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1111111111111111,2.0,3.5,5.0,0
latin,latin-10,latin-10:5,x3_2,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1111111111111111,1.0,2.875,4.0,0
latin,latin-10,latin-10:5,x3_4,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1111111111111111,3.0,3.75,5.0,0
latin,latin-10,latin-10:5,x3_5,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.1111111111111111,1.0,3.0,4.0,0
latin,latin-10,latin-10:5,x4_0,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.1111111111111111,1.0,3.0,5.0,0
latin,latin-10,latin-10:5,x4_1,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1111111111111111,1.0,3.125,5.0,0
latin,latin-10,latin-10:5,x4_2,1.0,1.0,8.0,0.22857142857142856,8.0,0.0,0.125,0.1111111111111111,1.0,2.75,4.0,0
latin,latin-10,latin-10:5,x4_3,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1111111111111111,1.0,3.375,5.0,0
latin,latin-10,latin-10:5,x4_5,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1111111111111111,1.0,2.6666666666666665,4.0,0
latin,latin-10,latin-10:5,x5_0,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.1111111111111111,1.0,3.0,5.0,1
latin,latin-10,latin-10:5,x5_1,2.0,0.3333333333333333,9.0,0.2571428571428571,9.0,0.0,0.2222222222222222,0.1111111111111111,1.0,2.6666666666666665,5.0,0
latin,latin-10,latin-10:5,x5_2,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.1111111111111111,1.0,2.111111111111111,3.0,0
latin,latin-10,latin-10:5,x5_3,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1111111111111111,1.0,2.6666666666666665,5.0,0
latin,latin-10,latin-10:5,x5_4,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1111111111111111,1.0,2.6666666666666665,5.0,0
latin,latin-10,latin-10:5,x5_5,1.0,1.0,10.0,0.2857142857142857,10.0,0.0,0.1,0.1111111111111111,1.0,2.5,4.0,0
latin,latin-10,latin-10:6,x0_0,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,2.0,3.625,5.0,0
latin,latin-10,latin-10:6,x0_2,2.0,0.3333333333333333,8.0,0.22857142857142856,8.0,0.0,0.25,0.1388888888888889,1.0,2.875,4.0,0
latin,latin-10,latin-10:6,x0_3,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,2.0,3.5,5.0,0
latin,latin-10,latin-10:6,x0_4,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,2.0,3.5,5.0,0
latin,latin-10,latin-10:6,x0_5,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1388888888888889,1.0,3.0,4.0,0
latin,latin-10,latin-10:6,x1_0,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.1388888888888889,3.0,4.111111111111111,5.0,0
latin,latin-10,latin-10:6,x1_1,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.1388888888888889,2.0,3.7777777777777777,5.0,0
latin,latin-10,latin-10:6,x1_2,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1388888888888889,1.0,3.4444444444444446,5.0,0
latin,latin-10,latin-10:6,x1_3,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.1388888888888889,3.0,4.0,5.0,0
latin,latin-10,latin-10:6,x1_4,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.1388888888888889,3.0,4.0,5.0,0
latin,latin-10,latin-10:6,x1_5,4.0,0.6666666666666666,10.0,0.2857142857142857,10.0,0.0,0.4,0.1388888888888889,1.0,3.5,5.0,0
latin,latin-10,latin-10:6,x2_0,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,3.5,5.0,0
latin,latin-10,latin-10:6,x2_1,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,3.125,5.0,0
latin,latin-10,latin-10:6,x2_3,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,1.0,3.125,5.0,0
latin,latin-10,latin-10:6,x2_4,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,3.375,5.0,0
latin,latin-10,latin-10:6,x2_5,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.1388888888888889,1.0,3.111111111111111,4.0,1
latin,latin-10,latin-10:6,x3_0,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,3.0,3.875,5.0,0
latin,latin-10,latin-10:6,x3_1,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,2.0,3.5,5.0,0
latin,latin-10,latin-10:6,x3_2,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,2.875,4.0,0
latin,latin-10,latin-10:6,x3_4,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,3.0,3.75,5.0,0
latin,latin-10,latin-10:6,x3_5,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.1388888888888889,1.0,3.0,4.0,0
latin,latin-10,latin-10:6,x4_0,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.1388888888888889,1.0,3.25,5.0,0
latin,latin-10,latin-10:6,x4_1,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,3.125,5.0,0
latin,latin-10,latin-10:6,x4_2,1.0,1.0,8.0,0.22857142857142856,8.0,0.0,0.125,0.1388888888888889,1.0,2.75,4.0,0
latin,latin-10,latin-10:6,x4_3,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,3.375,5.0,0
latin,latin-10,latin-10:6,x4_5,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.1388888888888889,1.0,2.6666666666666665,4.0,0
latin,latin-10,latin-10:6,x5_1,2.0,0.3333333333333333,8.0,0.22857142857142856,8.0,0.0,0.25,0.1388888888888889,1.0,2.875,5.0,0
latin,latin-10,latin-10:6,x5_2,1.0,1.0,8.0,0.22857142857142856,8.0,0.0,0.125,0.1388888888888889,1.0,2.25,3.0,0
latin,latin-10,latin-10:6,x5_3,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,2.875,5.0,0
latin,latin-10,latin-10:6,x5_4,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.1388888888888889,1.0,2.875,5.0,0
latin,latin-10,latin-10:6,x5_5,1.0,1.0,9.0,0.2571428571428571,9.0,0.0,0.1111111111111111,0.1388888888888889,1.0,2.6666666666666665,4.0,0
latin,latin-10,latin-10:7,x0_0,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,2.0,3.625,5.0,0
latin,latin-10,latin-10:7,x0_2,2.0,0.3333333333333333,8.0,0.22857142857142856,8.0,0.0,0.25,0.16666666666666666,1.0,2.875,4.0,0
latin,latin-10,latin-10:7,x0_3,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,2.0,3.5,5.0,0
latin,latin-10,latin-10:7,x0_4,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,2.0,3.5,5.0,0
latin,latin-10,latin-10:7,x0_5,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.16666666666666666,1.0,3.25,4.0,0
latin,latin-10,latin-10:7,x1_0,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.16666666666666666,3.0,4.111111111111111,5.0,0
latin,latin-10,latin-10:7,x1_1,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.16666666666666666,2.0,3.7777777777777777,5.0,0
latin,latin-10,latin-10:7,x1_2,3.0,0.5,9.0,0.2571428571428571,9.0,0.0,0.3333333333333333,0.16666666666666666,1.0,3.4444444444444446,5.0,0
latin,latin-10,latin-10:7,x1_3,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.16666666666666666,3.0,4.0,5.0,0
latin,latin-10,latin-10:7,x1_4,5.0,0.8333333333333334,9.0,0.2571428571428571,9.0,0.0,0.5555555555555556,0.16666666666666666,3.0,4.0,5.0,0
latin,latin-10,latin-10:7,x1_5,4.0,0.6666666666666666,9.0,0.2571428571428571,9.0,0.0,0.4444444444444444,0.16666666666666666,1.0,3.7777777777777777,5.0,0
latin,latin-10,latin-10:7,x2_0,3.0,0.5,7.0,0.2,7.0,0.0,0.42857142857142855,0.16666666666666666,3.0,3.857142857142857,5.0,0
latin,latin-10,latin-10:7,x2_1,3.0,0.5,7.0,0.2,7.0,0.0,0.42857142857142855,0.16666666666666666,2.0,3.4285714285714284,5.0,0
latin,latin-10,latin-10:7,x2_3,4.0,0.6666666666666666,7.0,0.2,7.0,0.0,0.5714285714285714,0.16666666666666666,3.0,3.4285714285714284,5.0,0
latin,latin-10,latin-10:7,x2_4,3.0,0.5,7.0,0.2,7.0,0.0,0.42857142857142855,0.16666666666666666,3.0,3.7142857142857144,5.0,0
latin,latin-10,latin-10:7,x3_0,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,3.0,3.875,5.0,0
latin,latin-10,latin-10:7,x3_1,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,2.0,3.5,5.0,0
latin,latin-10,latin-10:7,x3_2,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.16666666666666666,1.0,2.875,4.0,0
latin,latin-10,latin-10:7,x3_4,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,3.0,3.75,5.0,0
latin,latin-10,latin-10:7,x3_5,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,1.0,3.25,4.0,0
latin,latin-10,latin-10:7,x4_0,4.0,0.6666666666666666,8.0,0.22857142857142856,8.0,0.0,0.5,0.16666666666666666,1.0,3.25,5.0,0
latin,latin-10,latin-10:7,x4_1,3.0,0.5,8.0,0.22857142857142856,8.0,0.0,0.375,0.16666666666666666,1.0,3.125,5.0,0
latin,latin-10,latin-10:7,x4_2,1.0,1.0,8.0,0.22857142857142856,8.0,0.0,0.125,0.16666666666666666,1.0,2.75,4.0,1
